costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,exchg,fyear,ap,at,che,lt,rect,wcap,dp,ebitda,ni,sale,xsga,capx,csho,prcc_f,sich,company_clean,ma_target,total_debt,ebitda_margin,leverage,capex_intensity,roa,current_ratio,market_cap,ev_ebitda,asset_turnover,cash_ratio,n_nulos
I,USD,STD,INDL,C,VJTTY,2019-12-31,18748,VOXELJET AG,19.0,2019,3.139,69.918,11.781,32.513,8.116,14.204,4.726,-10.596,-15.674,27.608,23.713,1.235,24.18,2.05,3555.0,VOXELJET,0,23.741,-0.3838017965807012,0.3395549071769787,0.0447334106056215,-0.22417689293172,0.4368714052840403,49.569,-4.678086070215175,0.3948625532766955,0.168497382648245,0
I,USD,STD,INDL,C,0328B,2001-12-31,148731,VENTURE HOLDINGS CO LLC,1.0,2001,261.613,1416.131,0.002,1345.822,266.232,141.517,93.052,206.82,1.003,1862.328,115.431,77.158,34.034499999999994,14.72,3714.0,VENTURE,0,893.774,0.1110545510780055,0.6311379385099259,0.0414309401995781,0.0007082678085572,0.1051528359619622,417.5604,5.4193478578814185,1.3150817261962346,1.4122987209516634e-06,3
A,USD,STD,INDL,C,CHE,2004-12-31,2960,CHEMED CORP,11.0,2004,37.777,825.566,71.448,493.474,64.663,28.439,18.01,80.884,27.512,735.341,138.285,18.29,12.508,67.11,8082.0,CHEMED,0,291.695,0.1099952267043453,0.353327293032901,0.0248728141093723,0.033325015807337,0.0576301892298277,839.4118799999999,10.377971910390189,0.8907113422791152,0.0865442617549656,0
A,USD,STD,INDL,C,CMC,2003-08-31,3246,COMMERCIAL METALS,11.0,2003,300.662,1275.406,75.058,768.473,397.49,399.426,61.203,106.935,18.904,2875.885,231.037,49.792,27.995,19.78,3312.0,COMMERCIAL METALS,0,270.637,0.0371833366076877,0.2121967436251672,0.0173136269357084,0.0148219468937734,0.519765821310573,553.7411000000001,5.178296161219433,2.254878054517542,0.0588502798324612,0
A,USD,STD,INDL,C,FSV,2015-12-31,24116,FIRSTSERVICE CORP,14.0,2015,24.143,600.483,49.329,355.898,124.149,100.123,28.984,100.879,21.395,1264.077,279.235,19.694,35.939,40.43,6531.0,FIRSTSERVICE,0,201.199,0.0798044739363187,0.3350619418035148,0.0155797471198352,0.0356296514639048,0.2813249863725,1453.01377,14.403530665450688,2.105100394182683,0.0821488701595215,0
A,USD,STD,INDL,C,GAMI,2005-12-31,118264,GAMCO INVESTORS INC,19.0,2005,0.004,721.094,170.659,290.814,43.693,47.842,0.911,90.053,63.391,252.363,62.247,0.0,29.543,43.53,6282.0,GAMCO INVESTORS,0,235.3,0.3568391562947025,0.3263097460247901,0.0,0.0879094819815447,0.3234529025191676,1286.00679,14.28055467335902,0.3499724030431538,0.2366667868544184,3
A,USD,STD,INDL,C,SLS,2020-12-31,32901,SELLAS LIFE SCIENCES GROUP I,14.0,2020,4.657,46.049,35.402,18.088,0.0,24.589,0.0,-16.982,-16.757,1.9,18.882,0.0,14.255,5.81,2836.0,SELLAS LIFE SCIENCES I,0,0.991,-8.937894736842106,0.0215205541922734,0.0,-0.3638949814328216,1.359409553295002,82.82155,-4.8770197856554,0.0412603965341266,0.7687897674216596,0
I,USD,STD,INDL,C,0167A,2012-12-31,165164,AFFINION GROUP INC,0.0,2012,146.5,1473.1,66.9,2619.2,232.5,-163.7,184.1,270.3,-99.3,1494.6,164.3,51.7,34.034499999999994,14.72,7389.0,AFFINION,0,1923.6,0.1808510638297872,1.30581766343086,0.0345911949685534,-0.067408865657457,-0.0625,417.5604,5.4193478578814185,1.014595071617677,0.0454144321498879,3
A,USD,STD,INDL,C,BLPG,2014-12-31,180749,BLUE LINE PROTECTION GROUP,19.0,2014,0.143,1.666,0.212,1.282,0.163,-0.212,0.027,-3.291,-3.118,1.032,3.544,1.286,122.845,0.2301,7381.0,BLUE LINE PROTECTION,0,0.986,-3.1889534883720927,0.5918367346938775,1.246124031007752,-1.871548619447779,-0.1653666146645865,28.2666345,-8.589071558796718,0.6194477791116447,0.127250900360144,0
I,USD,STD,INDL,C,LTONY,2009-12-31,260775,MNC MEDIA INVESTMENT LTD,19.0,2009,0.806,140.428,99.18,11.537,24.746,115.782,0.621,0.737,0.111,59.914,20.856,0.103,42.076,1.71,4899.0,MNC MEDIA INVESTMENT,0,0.0,0.012300964716093,0.0,0.0017191307540808,0.0007904406528612,10.035711190084076,71.94996,97.62545454545456,0.4266528042840459,0.7062694049619734,0
I,USD,STD,INDL,C,JILL.1,2000-12-31,29105,J JILL GROUP INC,14.0,2000,15.625,130.137,2.001,60.895,8.479,23.316,5.721,29.127,12.759,246.309,62.084,22.482,10.157,15.5,5961.0,J JILL,0,21.385,0.1182539005882854,0.1643268248077026,0.0912755928528799,0.098042831784965,0.3828885787010427,157.4335,5.40507089641913,1.8926900112957885,0.0153761036446206,0
I,USD,STD,INDL,C,EINF,2007-09-30,13370,ENTERPRISE INFORMATICS INC,19.0,2007,0.338,2.062,0.553,6.41,0.746,-4.176,0.07,1.591,1.262,8.974,4.807,0.083,37.504,0.11,7373.0,ENTERPRISE INFORMATICS,0,0.763,0.1772899487408067,0.3700290979631426,0.0092489413862268,0.6120271580989332,-0.6514820592823714,4.12544,2.592985543683218,4.352085354025219,0.2681862269641125,0
I,USD,STD,INDL,C,HEES,2010-12-31,165856,H&E EQUIPMENT SERVICES INC,14.0,2010,58.437,734.421,29.149,480.171,99.139,47.842,92.266,79.928,-25.46,574.154,148.277,77.901,35.03,11.57,5084.0,H&E EQUIPMENT SERVICES,0,327.812,0.1392100377250702,0.4463543389962977,0.13567962602368,-0.034666764703079,0.3234529025191676,405.2971,5.070777449704734,0.7817777541764191,0.039689769219562,2
A,USD,STD,INDL,C,AUY,2018-12-31,31519,YAMANA GOLD INC,11.0,2018,221.3,8012.9,98.5,3988.9,65.522,-67.2,455.0,426.7,-284.6,1798.4,104.8,446.9,949.342,2.36,1040.0,YAMANA GOLD,0,1758.7,0.237266459074733,0.2194835827228594,0.248498665480427,-0.0355177276641415,-0.0168467497305021,2240.44712,5.250637731427232,0.2244380935741117,0.0122926780566336,1
A,USD,STD,INDL,C,MFBP,2012-12-31,18946,M&F BANCORP INC,19.0,2012,250.879,296.099,42.586,259.82,171.723,47.842,0.338,5.201,0.341,13.906,7.517,0.367,2.031,2.55,6020.0,M&F BANCORP,0,2.937,0.3740112181792032,0.0099189798006747,0.0263914856896303,0.0011516418495165,0.3234529025191676,5.17905,0.9957796577581236,0.0469640221682612,0.1438235184853714,2
I,USD,STD,INDL,C,EMRI,2000-12-31,12621,EMRISE CORP,19.0,2000,5.222,19.484,0.756,13.418,7.57,2.78,0.713,2.24,1.004,28.05,10.994,0.158,20.57,0.3,3661.0,EMRISE,0,4.557,0.0798573975044563,0.2338842126873332,0.005632798573975,0.0515294600698008,0.2071843791921299,6.171,2.7549107142857143,1.4396427838226236,0.038801067542599,0
A,USD,STD,INDL,C,LINC,2019-12-31,163668,LINCOLN EDUCATIONAL SERVICES,14.0,2019,14.584,194.763,23.644,139.633,20.652,-6.728,8.116,12.787,2.015,273.342,145.176,5.385,25.232,2.7,8200.0,LINCOLN EDUCATIONAL SERVICES,0,89.188,0.0467802240416767,0.4579309211708589,0.0197005948591873,0.0103459075902507,-0.0481834523357658,68.1264,5.32778603268945,1.4034595893470525,0.1213988283195473,0
A,USD,STD,INDL,C,DAKT,2010-04-30,29705,DAKTRONICS INC,14.0,2009,23.149,305.851,64.867,98.798,58.694,115.571,22.26,15.987,-6.989,393.185,101.037,16.121,41.043,8.37,3990.0,DAKTRONICS,0,0.028,0.0406602489922046,9.154784519259378e-05,0.041001055482788,-0.0228509960732513,1.1697706431304278,343.52991,21.488078438731467,1.2855442682874996,0.2120869312181421,0
A,USD,STD,INDL,C,KVHI,2018-12-31,62549,KVH INDUSTRIES INC,14.0,2018,17.726,187.652,18.075,88.137,33.229,21.73,12.857,5.888,-8.232,170.761,75.115,15.897,17.744,10.29,4899.0,KVH INDUSTRIES,0,31.872,0.0344809411985172,0.1698463112570076,0.0930950275531298,-0.0438684373201458,0.2465479877917333,182.58576,31.00980978260869,0.9099876366891908,0.0963219150342122,0
A,USD,STD,INDL,C,ROK,2019-09-30,9203,ROCKWELL AUTOMATION,11.0,2019,694.6,6113.0,1058.0,5708.8,1178.7,1048.9,152.2,1513.8,695.8,6694.8,1538.5,132.8,115.7,164.8,3620.0,ROCKWELL AUTOMATION,0,2256.9,0.2261157913604588,0.3691967937183052,0.019836290852602,0.1138230001635857,0.183733884529148,19067.36,12.595692958118642,1.0951742188778015,0.1730737771961393,0
I,USD,STD,INDL,C,TOPP.1,2004-02-29,13326,TOPPS CO INC,14.0,2003,10.946,275.463,93.837,64.186,32.806,133.299,6.47,20.434,12.695,297.338,89.957,2.842,40.612,9.19,2750.0,TOPPS,0,0.0,0.0687231366323846,0.0,0.0095581459483819,0.0460860442237251,2.07676128750818,373.22428,18.26486639913869,1.0794117540286716,0.3406519205846157,0
I,USD,STD,INDL,C,MAMP,2011-12-31,13251,MEDAMERICA PROPERTIES INC,19.0,2011,0.8,11.4,0.314,6.612,0.448,-1.673,0.904,0.173,-0.829,5.059,1.643,0.602,3.018,1.1,4950.0,MEDAMERICA PROPERTIES,0,3.463,0.0341964815180865,0.3037719298245614,0.1189958489820122,-0.072719298245614,-0.2530248033877798,3.3198,19.189595375722543,0.4437719298245614,0.0275438596491228,0
I,USD,STD,INDL,C,CDMO,2018-04-30,14603,AVID BIOSERVICES INC,14.0,2017,1.909,95.76,42.265,40.022,3.754,29.964,2.562,-17.118,-21.813,53.621,16.756,3.019,55.689,3.67,2835.0,AVID BIOSERVICES,0,0.0,-0.3192405960351354,0.0,0.056302568023722,-0.2277882205513784,0.748688221478187,204.37863,-11.939398878373645,0.5599519632414369,0.4413638262322473,0
A,USD,STD,INDL,C,MSB,2012-01-31,7279,MESABI TRUST,11.0,2011,0.0,11.169,10.253,10.137,0.388,0.558,0.0,33.233,33.237,34.154,0.921,0.0,13.12,32.06,6795.0,MESABI TRUST,0,0.0,0.7232583440183394,0.0,0.0,2.975825946817083,0.055045871559633,420.6272,12.656913309060274,3.057928194108694,0.9179872862386964,0
A,USD,STD,INDL,C,NICE,2001-12-31,61902,NICE LTD,14.0,2001,11.123,210.012,54.837,42.994,38.121,69.931,8.044,-23.407,-46.795,127.108,81.379,7.623,13.274,16.321,3661.0,NICE,0,0.0,-0.1841504862007112,0.0,0.0599726217075243,-0.2228206007275774,1.6265292831557892,216.644954,-9.2555626094758,0.6052416052416053,0.2611136506485343,0
I,USD,STD,INDL,C,3SHPI,2007-12-31,61462,SPECIALIZED HEALTH PRODUCTS,13.0,2007,1.657,19.95,8.735,3.6,3.0,11.304,0.689,3.446,2.724,18.924,9.902,0.39,68.334,0.8699,3089.0,SPECIALIZED HEALTH PRODUCTS,0,0.0,0.1820968082857746,0.0,0.0206087507926442,0.1365413533834586,3.14,59.4437466,17.250071561230413,0.9485714285714286,0.437844611528822,0
A,USD,STD,INDL,C,PURE,2003-07-31,63448,PURE BIOSCIENCE INC,19.0,2003,1.079,3.627,0.251,2.01,0.164,-1.3,0.337,-2.872,-3.284,2.589,3.292,0.001,10.594,0.75,3580.0,PURE BIOSCIENCE,0,0.781,-1.1093086133642334,0.2153294733939895,0.0003862495171881,-0.9054314860766474,-0.6467661691542289,7.945499999999999,-2.7665389972144845,0.7138130686517784,0.0692031982354563,0
I,USD,STD,INDL,C,SCNI.1,2002-12-31,12109,SCANNER TECHNOLOGIES CORP,19.0,2002,0.647,1.702,0.031,1.612,0.404,-0.324,0.052,-2.018,-2.02,1.241,2.95,0.015,10.001,4.0,3559.0,SCANNER TECHNOLOGIES,0,0.845,-1.62610797743755,0.4964747356051703,0.0120870265914585,-1.1868390129259694,-0.2009925558312655,40.004,-19.82358771060456,0.7291421856639249,0.0182138660399529,0
A,USD,STD,INDL,C,MCHX,2014-12-31,157755,MARCHEX INC,14.0,2014,13.766,180.669,80.032,24.516,26.072,85.849,4.105,8.999,-19.09,182.644,62.735,3.265,42.05,4.59,7389.0,MARCHEX,0,0.0,0.0492707124241694,0.0,0.0178763058189702,-0.1056628419928155,3.501753956599772,193.0095,21.44788309812201,1.010931593134406,0.4429758287254592,0
A,USD,STD,INDL,C,BMY,2001-12-31,2403,BRISTOL-MYERS SQUIBB CO,11.0,2001,1478.0,27812.0,5654.0,18737.0,3992.0,2140.0,728.0,6495.0,4834.0,18213.0,7050.0,1023.0,1935.62,51.0,2834.0,BRISTOL-MYERS SQUIBB CO,0,6411.0,0.3566134080052709,0.2305120092046598,0.0561686707296985,0.1738098662447864,0.1142125206810055,98716.62,15.19886374133949,0.6548612109880627,0.2032935423558176,0
A,USD,STD,INDL,C,REXR,2017-12-31,18071,REXFORD INDUS REALTY,11.0,2017,21.134,2111.373,6.87,746.119,19.49,47.842,12.13,35.723,40.712,161.366,22.064,0.0,78.496,29.16,6798.0,REXFORD INDUS REALTY,0,668.941,0.1158586294537956,0.3168274861902658,0.0,0.0192822395663864,0.3234529025191676,2288.94336,5.4193478578814185,0.0764270453396912,0.0032538068830093,5
A,USD,STD,INDL,C,CUSI,2002-06-30,11172,CUISINE SOLUTIONS INC,19.0,2002,2.811,18.197,1.958,7.041,3.277,4.72,0.377,-3.746,-6.027,28.616,8.434,1.23,15.825,0.6,2030.0,CUISINE SOLUTIONS,0,2.924,-0.1309057869723232,0.1606858273341759,0.0429829466032988,-0.3312084409518052,0.6703593239596648,9.495,-2.5347036839295245,1.5725669066329615,0.1076001538715172,0
I,USD,STD,INDL,C,CUO,2012-12-31,3465,RIVERBEND INDUSTRIES,12.0,2012,4.191,71.545,1.734,18.701,21.322,29.458,3.627,-0.165,3.389,113.228,18.446,1.833,1.634,15.0,3585.0,RIVERBEND INDUSTRIES,0,3.908,-0.0014572367258981,0.0546229645677545,0.0161885752640689,0.0473687888741351,1.5752098818245013,24.51,-145.42366527830367,1.582612341882731,0.0242364945139422,0
A,USD,STD,INDL,C,PPSI,2017-12-31,184133,PIONEER POWER SOLUTIONS INC,14.0,2017,15.942,69.89,0.218,52.388,14.775,1.648,2.704,6.855,-9.344,101.39,14.766,1.45,8.726,7.6122,3612.0,PIONEER POWER SOLUTIONS,0,29.012,0.067610217970214,0.4151094577192731,0.0143012131373902,-0.1336958076978108,0.0314575857066503,66.42405720000001,9.689869759299782,1.4507082558305908,0.0031191872943196,0
A,USD,STD,INDL,C,INGR,2018-12-31,66016,INGREDION INC,11.0,2018,452.0,5728.0,334.0,3320.0,951.0,1192.0,247.0,1004.0,443.0,6289.0,1059.0,350.0,66.526,91.4,2040.0,INGREDION,0,2100.0,0.1596438225473048,0.3666201117318435,0.0556527269836222,0.0773393854748603,0.3590361445783132,6080.4764000000005,6.056251394422311,1.0979399441340782,0.0583100558659217,0
I,USD,STD,INDL,C,TIII,2000-06-30,10286,TII NETWORK TECHNOLOGIES INC,14.0,2000,3.685,37.316,4.446,6.929,7.246,19.123,1.42,0.674,-1.018,49.635,10.215,1.138,11.68,2.125,3613.0,TII NETWORK TECHNOLOGIES,0,1.567,0.0135791276317114,0.0419927109014899,0.0229273697995366,-0.0272805231000107,2.759849906191369,24.82,36.824925816023736,1.3301264872976737,0.1191446028513238,0
I,USD,STD,INDL,C,PNTR,2014-12-31,61536,POINTER TELOCATION LTD,14.0,2014,11.46,111.004,8.619,57.208,19.725,3.242,4.767,12.831,13.453,105.29,26.492,4.458,7.689,8.19,7389.0,POINTER TELOCATION,0,20.521,0.1218634248266691,0.1848672119923606,0.0423402032481717,0.1211938308529422,0.0566703957488463,62.97291,4.907872340425532,0.94852437749991,0.0776458505999783,0
A,USD,STD,INDL,C,HLT,2020-12-31,5643,HILTON WORLDWIDE HOLDINGS,11.0,2020,224.0,16755.0,3263.0,18241.0,771.0,1771.0,331.0,212.0,-715.0,4307.0,371.0,46.0,277.591,111.26,7011.0,HILTON WORLDWIDE,0,11628.0,0.0492221964244253,0.6940017905102954,0.010680287903413,-0.0426738287078484,0.0970889753851214,30884.774660000003,108.82167864101316,0.2570575947478364,0.1947478364667263,0
A,USD,STD,INDL,C,YETI,2016-12-31,27653,YETI HOLDINGS INC,11.0,2016,19.379,536.107,21.291,631.208,37.204,193.145,11.67,217.113,47.977,818.914,208.518,35.588,81.437,14.72,3949.0,YETI,0,537.2379999999999,0.2651230776369679,1.0021096534833531,0.04345755476155,0.0894914634578545,0.3059926363417447,417.5604,5.4193478578814185,1.5275196928971269,0.0397140869266769,2
I,USD,STD,INDL,C,BLT,2009-12-31,2271,BLOUNT INTL INC,11.0,2009,31.539,483.566,55.07,490.306,74.475,149.547,21.888,90.866,22.993,502.426,100.516,17.293,47.759,10.1,3420.0,BLOUNT,0,285.86499999999995,0.1808544939951356,0.5911602552702215,0.0344189990167706,0.0475488351124768,0.3050074851215363,482.3659,5.308541148504391,1.0390019149402565,0.1138831100615014,0
I,USD,STD,INDL,C,BVA,2011-12-31,162222,CORDIA BANCORP INC,14.0,2011,147.241,165.465,26.696,152.798,104.662,47.842,0.385,-1.554,-4.452,8.754,4.364,0.104,11.328,0.7,6020.0,CORDIA BANCORP,0,5.0,-0.1775188485263879,0.0302178708488199,0.0118802832990632,-0.0269059922037893,0.3234529025191676,7.929599999999999,-5.102702702702702,0.052905448282114,0.1613392560360197,2
A,USD,STD,INDL,C,EPAC,2002-08-31,1706,ENERPAC TOOL GROUP CORP,11.0,2002,47.834,294.611,3.043,338.23,58.304,17.698,12.361,83.493,-2.581,462.95,85.446,10.044,11.595,38.25,3540.0,ENERPAC TOOL,0,192.564,0.1803499297980343,0.653621215772663,0.0216956474781293,-0.0087607047937789,0.0523253407444638,443.50875,5.31192734720276,1.571394143463754,0.0103288743461717,0
A,USD,STD,INDL,C,RELL,2006-05-31,9125,RICHARDSON ELECTRONICS LTD,14.0,2005,52.494,309.299,17.01,211.059,115.733,158.231,5.883,22.012,-2.642,637.94,139.64,6.211,17.495,6.87,5065.0,RICHARDSON ELECTRONICS,0,126.808,0.0345048123647991,0.4099851599908179,0.0097360253315358,-0.0085418963527201,0.7497003207633884,120.19065,5.460233054697438,2.062534958082632,0.0549953281452575,0
A,USD,STD,INDL,C,ESP,2016-06-30,4450,ESPEY MFG & ELECTRONICS CORP,12.0,2016,0.553,34.453,15.612,2.065,5.286,30.243,0.434,4.778,3.176,27.471,3.028,0.284,2.303,26.01,3679.0,ESPEY MFG & ELECTRONICS,0,0.0,0.1739288704451967,0.0,0.010338174802519,0.0921835544074536,14.645520581113802,59.90103,12.536841774801172,0.7973471105564102,0.4531390590079238,0
I,USD,STD,INDL,C,ZANE,2005-12-31,61610,ZANETT INC,19.0,2005,1.386,28.701,0.547,21.847,8.255,-5.662,0.264,-6.891,-13.207,34.892,16.864,0.3,28.47,3.43,7370.0,ZANETT,0,14.09,-0.1974951278229966,0.4909236611964739,0.0085979594176315,-0.4601581826417198,-0.2591660182176042,97.6521,-14.17096212451023,1.215706769798962,0.0190585693878262,0
I,USD,STD,INDL,C,MDS,2001-12-31,66438,MIDAS INC,11.0,2001,56.7,403.1,1.5,263.0,49.8,86.4,13.7,47.6,12.6,328.0,120.3,25.2,15.0,11.5,7500.0,MIDAS,0,142.3,0.1451219512195122,0.3530141404118085,0.0768292682926829,0.0312577524187546,0.3285171102661597,172.5,3.6239495798319328,0.8136938724882162,0.0037211610022326,0
I,USD,STD,INDL,C,2270B,2009-12-31,27991,BROOKSTONE INC,1.0,2009,23.805,412.2,31.802,299.274,8.159,81.801,14.31,20.978,-8.316,430.258,129.857,3.509,34.034499999999994,14.72,5990.0,BROOKSTONE,0,174.373,0.0487567924361662,0.4230300824842309,0.0081555717732151,-0.0201746724890829,0.2733314621383749,417.5604,5.4193478578814185,1.0438088306647255,0.0771518680252304,3
A,USD,STD,INDL,C,PURE,2020-07-31,63448,PURE BIOSCIENCE INC,19.0,2020,1.344,6.323,3.914,1.512,1.089,4.054,0.192,0.196,0.004,6.917,4.017,0.058,87.073,1.43,2890.0,PURE BIOSCIENCE,0,0.0,0.0283359838080092,0.0,0.0083851380656353,0.0006326111023248,2.681216931216931,124.51439,108.82167864101316,1.0939427486952396,0.6190099636248616,0
I,USD,STD,INDL,C,GIFI,2000-12-31,64568,GULF ISLAND FABRICATION INC,14.0,2000,2.229,96.062,26.103,14.796,16.66,37.175,4.771,10.724,4.186,112.09,4.489,3.452,11.682,18.1875,3533.0,GULF ISLAND FABRICATION,0,0.0,0.0956731198144348,0.0,0.0307966812382906,0.0435760238179509,2.5125033792917004,212.466375,19.81223190973517,1.16685057566988,0.2717307572192959,0
A,USD,STD,INDL,C,LMT,2018-12-31,6774,LOCKHEED MARTIN CORP,11.0,2018,2402.0,44876.0,772.0,43427.0,11916.0,1705.0,1161.0,8616.0,5046.0,53762.0,62.247,1278.0,281.0,261.84,3760.0,LOCKHEED MARTIN,0,14104.0,0.1602618950187865,0.3142882609858276,0.0237714370745135,0.1124431767537213,0.0392612890598015,73577.04,8.53958217270195,1.1980123005615473,0.0172029592655316,1
A,USD,STD,INDL,C,HWC,2018-12-31,24232,HANCOCK WHITNEY CORP,14.0,2018,23150.185,28235.907,494.466,25154.567,19831.897,47.842,48.582,637.372,323.77,1313.408,460.49,50.664,85.643,34.65,6020.0,HANCOCK WHITNEY,0,1818.726,0.4852810398596628,0.0644118143610545,0.0385744566806354,0.011466605269666,0.3234529025191676,2967.52995,4.655883769603936,0.0465155236557479,0.017511957381075,2
I,USD,STD,INDL,C,TSTC,2012-12-31,143283,TELESTONE TECHNOLOGIES CORP,19.0,2012,48.761,268.925,8.536,153.465,226.378,93.452,0.468,-22.373,-24.445,57.892,46.294,4.792,12.333,1.31,4899.0,TELESTONE TECHNOLOGIES,0,9.735,-0.3864609963380087,0.0361996839267453,0.0827748220824984,-0.0908989495212419,0.6089466653634379,16.15623,-0.7221306932463237,0.2152719159616993,0.0317411917820953,1
A,USD,STD,INDL,C,ORBT,2009-12-31,8176,ORBIT INTERNATIONAL CORP,19.0,2009,1.084,26.921,3.34,8.548,3.857,16.558,0.739,1.219,-1.607,26.518,10.248,0.842,4.563,3.85,3812.0,ORBIT,0,6.017,0.0459687759257862,0.2235058133055978,0.0317520174975488,-0.0596931763307455,1.937061300889097,17.56755,14.411443806398688,0.985030273763976,0.1240667137179153,0
A,USD,STD,INDL,C,VTAK,2020-12-31,33824,CATHETER PRECISION INC,12.0,2020,0.571,33.438,23.906,12.291,0.238,19.858,1.965,-31.394,-36.045,4.405,32.282,0.067,3.189,7.43,3845.0,CATHETER PRECISION,0,4.885,-7.126901248581157,0.1460912734015192,0.0152099886492622,-1.0779651893055804,1.6156537303718168,23.69427,-0.7547388035930432,0.1317363478676954,0.714935103774149,0
I,USD,STD,INDL,C,0257B,2002-12-31,148255,HUNTSMAN INTL HOLDINGS LLC,1.0,2002,314.8,5044.1,75.4,4706.1,467.9,321.1,256.2,492.0,-68.5,4518.1,379.6,190.5,0.001,14.72,2821.0,HUNTSMAN,0,3464.5,0.1088953321086297,0.6868420530917309,0.0421637413957194,-0.0135802224380959,0.068230594335012,417.5604,5.4193478578814185,0.8957197517892191,0.0149481572530282,2
A,USD,STD,INDL,C,HUN,2018-12-31,162401,HUNTSMAN CORP,11.0,2018,961.0,7953.0,340.0,5204.0,1272.0,1347.0,318.0,1361.0,337.0,9379.0,982.0,313.0,232.994,19.29,2860.0,HUNTSMAN,0,2320.0,0.1451114191278388,0.291713818684773,0.0333724277641539,0.0423739469382622,0.2588393543428132,4494.45426,3.3023176047024245,1.179303407519175,0.0427511630831132,0
I,USD,STD,INDL,C,HPC,2007-12-31,5589,HERCULES INC,11.0,2007,222.0,2678.4,116.5,2178.3,387.0,280.1,79.0,380.1,178.9,2136.2,420.7,118.3,113.998,19.35,2890.0,HERCULES,0,796.0,0.1779327778297912,0.2971923536439665,0.0553787098586274,0.0667936081242532,0.1285865124179405,2205.8613,5.803370955011839,0.7975657108721624,0.0434961170848267,0
A,USD,STD,INDL,C,NTZ,2001-12-31,28262,NATUZZI SPA,11.0,2001,73.657,641.665,186.409,256.795,170.713,214.289,6.145,93.664,67.729,703.775,150.662,61.901,54.682,14.64,2510.0,NATUZZI SPA,0,124.206,0.1330879897694575,0.1935682949825843,0.0879556676494618,0.1055519624726298,0.8344749703070542,800.54448,8.546981551076188,1.096795056610537,0.2905082870345117,0
A,USD,STD,INDL,C,LVS,2016-12-31,161844,LAS VEGAS SANDS CORP,11.0,2016,128.0,20469.0,2138.0,12973.0,776.0,292.0,1149.0,3800.0,1670.0,11410.0,1773.0,1398.0,795.0,53.41,7990.0,LAS VEGAS NDS,0,9595.0,0.3330411919368974,0.4687576334945527,0.1225241016652059,0.0815867897796668,0.0225082864410699,42460.95,11.173934210526316,0.5574283062191607,0.1044506326640285,0
A,USD,STD,INDL,C,BRK.B,2012-12-31,2176,BERKSHIRE HATHAWAY,11.0,2012,35361.0,427452.0,52986.0,235864.0,34562.0,47.842,5146.0,29927.0,14824.0,162264.0,62.247,9775.0,2464.418,89.7,9997.0,BERKSHIRE HATHAWAY,0,62736.0,0.1844340087758221,0.1467673563347463,0.0602413351082187,0.0346799172772615,0.3234529025191676,221058.2946,7.386583840678986,0.3796075348811094,0.1239577777153926,3
I,USD,STD,INDL,C,TRGL,2000-12-31,10615,TOREADOR RESOURCES CORP,14.0,2000,1.348,40.325,2.012,20.064,2.678,3.178,2.439,8.784,3.353,13.637,62.247,2.353,6.26,6.125,1311.0,TOREADOR RESOURCES,0,15.244,0.644129940602772,0.3780285182889026,0.1725452812202097,0.0831494110353378,0.1583931419457735,38.3425,4.365038706739526,0.3381773093614383,0.0498946063236205,1
