costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,exchg,fyear,ap,at,che,dlc,dltt,lt,rect,wcap,dp,ebitda,ni,oibdp,sale,xsga,capx,csho,prcc_f,sich,company_clean,ma_target,pb_company,deal_date,deal_size,deal_type2,match_score,pb_industry_code,pb_investors,pb_industry_sector,pb_industry_group,total_debt,ebitda_margin,net_margin,leverage,capex_intensity,roa,current_ratio,market_cap,ev_ebitda,asset_turnover,cash_ratio
A,USD,STD,INDL,C,MSB,2005-01-31,7279,MESABI TRUST,11.0,2004,0.0,8.252,4.719,0.0,0.0,3.929,3.52,4.323,0.0,12.978,13.018,12.978,13.535,0.557,0.0,13.12,17.48,6795.0,MESABI TRUST,0,,,,,,6795,,,,0.0,0.7232583440183394,0.7017265120220315,0.0,0.0,1.5775569558894813,1.1002799694578775,229.33759999999998,17.671259053783324,1.640208434318953,0.5718613669413476
I,USD,STD,INDL,C,TBACQ,2008-06-30,23577,TANDY BRANDS ACCESSORIES INC,19.0,2008,10.312,79.388,2.855,0.363,0.0,21.51,22.147,53.284,3.237,-4.095,-49.288,-4.095,149.257,55.515,0.594,7.049,5.51,3100.0,TANDY BRANDS ACCESSORIES,0,,,,,,3100,,,,0.363,-0.027435899153808528,-0.33022236813013794,0.004572479467929661,0.00397971284428871,-0.6208494986647856,2.4771734077173404,38.83999,-9.484735042735043,1.8800952284980097,0.03596261399707764
A,USD,STD,INDL,C,BX,2018-12-31,177088,BLACKSTONE INC,11.0,2018,875.979,28924.65,2545.161,364.819,10334.436,15170.564,2630.361,,82.921,3568.13,1541.788,3568.13,6833.259,,18.377,663.213,29.81,6282.0,BLACKSTONE,0,,,,,,6282,,,,10699.255,0.5221710460557693,0.22562996660890505,0.3699009322498284,0.0026893463280112753,0.05330360090787615,,19770.37953,5.540823773236961,0.23624344633383634,0.08799280198723235
A,USD,STD,INDL,C,BIP,2016-12-31,179216,BROOKFIELD INFRS PTRS LP,11.0,2016,266.0,21275.0,789.0,574.0,7752.0,11611.0,468.0,117.0,447.0,886.0,474.0,886.0,2115.0,,,259.4,33.47,4911.0,BROOKFIELD INFRS PTRS LP,0,,,,,,4911,,,,8326.0,0.4189125295508274,0.22411347517730495,0.39135135135135135,,0.02227967097532315,0.01007665145121006,8682.117999999999,9.799230248306996,0.09941245593419507,0.03708578143360752
I,USD,STD,INDL,C,SONC.1,2011-08-31,23697,SONIC CORP,14.0,2011,11.135,679.742,42.359,18.94,512.137,627.909,37.334,22.178,41.225,125.717,19.225,125.717,545.951,64.943,21.2,61.993,9.27,5812.0,SONIC,0,,,,,,5812,,,,531.077,0.230271581149224,0.035213782921910575,0.7812920196192085,0.038831323690221284,0.02828278964666006,0.03532040470832557,574.67511,4.571180588146392,0.8031738512553293,0.0623162905926072
A,USD,STD,INDL,C,CHNEY,2019-12-31,64336,CHINA EASTERN AIRLINES CORP,19.0,2019,556.8,40957.189,212.121,5862.845,17419.066,30524.046,1963.952,-8418.782,3094.068,3554.358,458.423,3554.358,17375.551,1280.482,1089.904,327.591,27.37,4512.0,CHINA EASTERN AIRLINES,0,,,,,,4512,,,,23281.911,0.20456087982476068,0.026383220883182353,0.5684450414797754,0.06272629857896306,0.011192735907730386,-0.2758081939727125,8966.16567,2.522583732420876,0.424236902586259,0.005179090781840522
A,USD,STD,INDL,C,BCPC,2004-12-31,1979,BALCHEM CORP  -CL B,14.0,2004,1.466,60.405,12.734,0.0,0.0,10.171,7.996,23.505,3.272,16.069,8.026,16.069,67.406,11.009,1.215,5.081,34.69,2834.0,BALCHEM -CL B,0,,,,,,2834,,,,0.0,0.2383912411358039,0.11906951903391388,0.0,0.01802510162300092,0.13286979554672626,2.3109822043063613,176.25989,10.968939573091046,1.1159010015727175,0.21081036338051484
A,USD,STD,INDL,C,SIGI,2008-12-31,17115,SELECTIVE INS GROUP INC,14.0,2008,,4941.332,518.756,0.0,273.878,4050.839,793.925,,28.552,110.122,43.758,110.122,1708.655,,8.083,52.877,22.93,6331.0,SELECTIVE INS,0,,,,,,6331,,,,273.878,0.06444952316295566,0.02560961692091148,0.05542594587856067,0.00473062145371652,0.008855506976661353,,1212.46961,11.010239643304699,0.34578834209075604,0.10498302886751992
I,USD,STD,INDL,C,ENGA.,2000-07-31,122137,ENGAGE INC,19.0,2000,33.365,1132.897,135.956,6.66,4.748,105.757,79.799,118.81,213.269,-130.308,-377.87,-130.308,176.785,191.838,16.842,178.86,9.125,7331.0,ENGAGE,0,,,,,,7331,,,,11.408000000000001,-0.7370987357524676,-2.1374551008286904,0.010069759210237119,0.0952682637101564,-0.33354311998354663,1.123424454173246,1632.0975,-12.524921723915647,0.1560468427403374,0.12000737931162321
A,USD,STD,INDL,C,PAM,2018-12-31,212950,PAMPA ENERGIA SA,11.0,2018,248.894,5679.468,682.594,342.651,1837.664,3881.805,703.549,338.773,234.153,761.954,224.034,761.954,2923.73,,674.811,74.977,31.81,4911.0,PAMPA ENERGIA,0,,,,,,4911,,,,2180.315,0.26061024786830517,0.07662609064448496,0.3838942309385316,0.23080482807920022,0.039446300252065865,0.08727202937808572,2385.0183700000002,3.1301343256942027,0.514789413374633,0.12018625688180655
A,USD,STD,INDL,C,CNA,2017-12-31,2558,CNA FINANCIAL CORP,11.0,2017,,56567.0,2951.0,150.0,2708.0,44323.0,7849.0,,88.0,1443.0,899.0,1443.0,9419.0,,102.0,271.205,53.05,6331.0,CNA FINANCIAL,0,,,,,,6331,,,,2858.0,0.1532009767491241,0.09544537636691793,0.05052415719412378,0.01082917507166366,0.01589265826365195,,14387.425249999998,9.970495668745668,0.16651050966110983,0.05216822529036364
A,USD,STD,INDL,C,HR,2000-12-31,28322,HEALTHCARE REALTY TRUST INC,11.0,2000,22.714,1587.076,2.365,309.595,227.186,579.039,170.906,,,,79.801,,195.338,,0.0,40.314,21.25,6798.0,HEALTHCARE REALTY TRUST,0,,,,,,6798,,,,536.7810000000001,0.11585862945379563,0.4085277826127021,0.3382200978403051,0.0,0.05028177604601166,,856.6725,5.4193478578814185,0.12308043219102298,0.0014901617817924284
A,USD,STD,INDL,C,ADTN,2012-12-31,30576,ADTRAN HOLDINGS INC,14.0,2012,41.673,886.381,228.938,0.5,46.0,193.975,97.447,339.405,14.079,70.248,47.263,70.248,620.614,260.474,12.075,62.31,19.54,3661.0,ADTRAN,0,,,,,,3661,,,,46.5,0.11319113007441019,0.07615522692043684,0.052460510773583824,0.01945653820248979,0.05332131442348155,1.749735790694677,1217.5374,17.331986675777244,0.7001661813599345,0.2582839659243598
A,USD,STD,INDL,C,ORANY,2012-12-31,220940,ORANGE SA,19.0,2012,10149.263,118647.628,11157.993,9813.022,41545.13,83857.686,6111.711,-11590.494,8345.419,16192.407,1081.252,16192.407,58296.625,250.534,9219.651,2627.404,11.05,4813.0,ORANGE,0,,,,,,4813,,,,51358.152,0.2777589097138985,0.018547420197996024,0.4328628634699718,0.15815068196486504,0.009113136252500556,-0.13821623935580574,29032.8142,1.7929894054664017,0.4913425239314519,0.09404311900782375
A,USD,STD,INDL,C,NASB,2000-09-30,19124,NASB FINANCIAL INC,19.0,2000,621.665,984.525,5.224,183.965,80.571,900.864,825.692,,0.954,29.867,14.721,29.867,88.371,14.78,,8.5,14.5,,NASB FINANCIAL,0,,,,,,,,,,264.536,0.3379728644012176,0.1665817971959127,0.26869404027322824,,0.014952388207511236,,123.25,4.126628051026216,0.08976003656585663,0.0053061120845077575
A,USD,STD,INDL,C,ETCC,2007-02-28,4415,ENVIRONMENTAL TECTONICS CORP,19.0,2006,2.254,31.52,2.235,0.0,8.83,16.676,5.098,9.708,0.624,-7.308,-8.94,-7.308,17.419,10.003,0.308,9.028,3.5398,3690.0,ENVIRONMENTAL TECTONICS,0,,,,,,3690,,,,8.83,-0.4195418795568058,-0.5132326769619381,0.28013959390862947,0.017681841667145072,-0.2836294416243655,0.5821539937634925,31.9573144,-4.37292205801861,0.5526332487309645,0.07090736040609137
A,USD,STD,INDL,C,STXS,2009-12-31,160375,STEREOTAXIS INC,12.0,2009,3.881,56.121,30.546,3.333,20.347,48.48,11.219,22.878,2.184,-21.654,-27.494,-21.654,51.15,57.966,1.484,50.168,3.93,3845.0,STEREOTAXIS,0,,,,,,3845,,,,23.68,-0.4233431085043988,-0.5375171065493646,0.4219454393186151,0.029012707722385143,-0.48990573938454407,0.47190594059405944,197.16024000000002,-9.105026323081187,0.9114235312984443,0.5442882343507778
I,USD,STD,INDL,C,0912B,2001-12-31,148327,ROYSTER-CLARK LTD,1.0,2001,86.282,555.885,0.997,7.181,289.607,474.302,98.135,139.919,27.356,52.068,-8.879,52.068,953.79,173.168,13.812,,,5190.0,ROYSTER-CLARK,0,,,,,,5190,,,,296.788,0.05459063315824238,-0.009309177072521204,0.5339017962348328,0.014481175101437423,-0.01597272817219389,0.29499981024747945,,5.4193478578814185,1.7158045279149463,0.001793536432895293
I,USD,STD,INDL,C,ABCO,2003-03-31,145042,ADVISORY BOARD CO,14.0,2002,5.484,117.923,33.301,0.0,0.0,76.428,9.234,-18.11,1.722,25.62,14.439,25.62,100.714,32.881,0.531,14.78,34.95,8742.0,ADVISORY BOARD CO,0,,,,,,8742,,,,0.0,0.25438370037929187,0.14336636415989834,0.0,0.0052723553825684616,0.12244430687821714,-0.23695504265452452,516.561,20.16241217798595,0.8540657886926214,0.2823961398539725
A,USD,STD,INDL,C,IDCC,2019-12-31,6100,INTERDIGITAL INC,14.0,2019,13.393,1612.082,935.221,97.607,374.73,825.801,66.293,710.774,77.094,128.829,20.928,128.829,324.424,,4.509,30.701,54.49,6794.0,INTERDIGITAL,0,,,,,,6794,,,,472.337,0.3971007077158287,0.06450817448770745,0.2929981229242681,0.013898478534263806,0.01298196989979418,0.8607085726464365,1672.89749,12.985410815887727,0.20124534608041028,0.5801324002128924
I,USD,STD,INDL,C,UBA,2004-10-31,5763,URSTADT BIDDLE PROPERTIES,11.0,2004,1.515,394.917,29.805,2.247,105.196,113.076,13.358,,,,23.315,,64.604,,0.0,25.839,16.1,6798.0,URSTADT BIDDLE PROPERTIES,0,,,,,,6798,,,,107.443,0.11585862945379563,0.36089096650362207,0.2720647629755113,0.0,0.05903772185041414,,416.0079,5.4193478578814185,0.1635888047361851,0.07547155478239732
A,USD,STD,INDL,C,BAX,2010-12-31,2086,BAXTER INTERNATIONAL INC,11.0,2010,745.0,17489.0,2685.0,24.0,4363.0,10693.0,2265.0,3948.0,671.0,3714.0,1420.0,3714.0,13056.0,3635.0,963.0,580.733,50.62,2836.0,BAXTER,0,,,,,,2836,,,,4387.0,0.2844669117647059,0.10876225490196079,0.25084338727199956,0.07375919117647059,0.08119389330436275,0.36921350416160104,29396.704459999997,7.915106208939148,0.7465263880153239,0.15352507290296757
I,USD,STD,INDL,C,PIII.,2005-12-31,138901,PECO II INC,14.0,2005,1.88,40.304,12.461,1.511,0.354,9.45,6.877,23.604,1.339,-2.561,-6.823,-2.561,42.447,11.105,0.055,21.855,1.79,3612.0,PECO II,0,,,,,,3612,,,,1.8649999999999998,-0.06033406365585318,-0.16074163073951045,0.04627332274712186,0.0012957335029566283,-0.16928840809845178,2.497777777777778,39.12045,-15.275458805154237,1.0531709011512504,0.30917526796347755
I,USD,STD,INDL,C,PRSS,2011-12-31,188855,CAFEPRESS INC,14.0,2011,10.512,88.982,36.337,0.472,2.702,40.551,2.21,17.973,8.221,16.362,3.606,16.362,175.482,67.15,5.373,8.944,,5961.0,CAFEPRESS,0,,,,,,5961,,,,3.174,0.09324033234177863,0.02054911614866482,0.035670135533029154,0.030618524976920712,0.0405250500101144,0.4432196493304727,,5.4193478578814185,1.9721067182126721,0.40836348924501586
I,USD,STD,INDL,C,CORE,2005-12-31,162876,CORE MARK HOLDING CO INC,14.0,2005,66.5,510.4,40.8,0.0,59.6,325.8,155.8,205.8,13.5,53.6,14.3,53.6,3696.1,229.6,6.6,9.81,31.9,5190.0,CORE MARK,0,,,,,,5190,,,,59.6,0.014501772138199726,0.0038689429398555235,0.11677115987460816,0.0017856659722410107,0.02801724137931035,0.6316758747697975,312.939,5.838414179104478,7.2415752351097185,0.07993730407523511
A,USD,STD,INDL,C,PLUG,2011-12-31,125604,PLUG POWER INC,14.0,2011,4.669,55.656,13.857,5.405,0.0,26.62,13.389,19.415,4.455,-26.893,-27.454,-26.893,27.626,19.75,1.326,22.759,2.04,3621.0,PLUG POWER,0,,,,,,3621,,,,5.405,-0.9734670238181423,-0.9937739810323608,0.09711441713382206,0.04799826250633461,-0.4932801494897226,0.7293388429752066,46.428360000000005,-1.7264105901163873,0.4963705620238609,0.24897585166019837
A,USD,STD,INDL,C,CIB,2002-12-31,61067,GRUPO CIBEST SA,11.0,2002,3004.0,4307.0,291.0,418.0,191.0,3851.0,2005.0,,32.0,225.0,72.0,225.0,580.0,132.0,,44.609,2.34,,GRUPO CIBEST,0,,,,,,,,,,609.0,0.3879310344827586,0.12413793103448276,0.14139772463431624,,0.016716972370559555,,104.38506,0.4639336,0.13466449965172975,0.0675644299976782
I,USD,STD,INDL,C,WOW,2018-12-31,31466,WIDEOPENWEST INC,11.0,2018,42.0,2419.6,13.2,24.1,2271.4,2709.9,83.8,-111.7,186.3,380.7,-90.6,380.7,1153.8,154.1,314.1,82.68,7.13,4813.0,WIDEOPENWEST,0,,,,,,4813,,,,2295.5,0.3299531981279251,-0.07852314092563703,0.9487105306662259,0.27223088923556943,-0.03744420565382708,-0.041219233182036234,589.5084,1.5484854215918047,0.47685567862456607,0.0054554471813522895
I,USD,STD,INDL,C,SDPI,2017-12-31,20147,SUPERIOR DRILLING PRODUCTS,12.0,2017,1.021,28.676,2.375,6.102,6.706,14.373,2.667,-1.316,3.677,4.49,-0.279,4.49,15.596,5.146,0.936,24.535,1.47,3533.0,SUPERIOR DRILLING PRODUCTS,0,,,,,,3533,,,,12.808,0.2878943318799692,-0.01788920235957938,0.44664527828148975,0.06001538856116953,-0.00972939043102246,-0.09156056494816671,36.066449999999996,8.032616926503339,0.5438694378574418,0.08282187194866789
A,USD,STD,INDL,C,HII,2009-12-31,186310,HUNTINGTON INGALLS IND INC,11.0,2009,314.0,5036.0,0.0,537.0,283.0,3599.0,537.0,-783.0,186.0,397.0,124.0,397.0,6292.0,639.0,181.0,,,3730.0,HUNTINGTON INGALLS IND,0,,,,,,3730,,,,820.0,0.06309599491417674,0.019707565162110616,0.16282764098490865,0.028766687857596947,0.024622716441620333,-0.21756043345373716,,5.4193478578814185,1.2494042891183479,0.0
I,USD,STD,INDL,C,IPT,2000-12-31,108778,IPARTY CORP,12.0,2000,2.416,16.343,5.637,3.034,0.117,8.918,0.948,6.456,2.223,-18.196,-20.933,-18.196,18.62,21.959,0.202,12.175,0.125,5961.0,IPARTY,0,,,,,,5961,,,,3.151,-0.9772287862513427,-1.1242212674543501,0.19280425870403228,0.010848549946294308,-1.2808541883375146,0.7239291320923975,1.521875,-0.08363788744779072,1.1393257051948846,0.3449183136511044
A,USD,STD,INDL,C,TBCH,2016-12-31,19602,TURTLE BEACH CORP,14.0,2016,11.927,94.8,6.183,38.552,28.323,98.016,54.633,19.742,9.195,3.443,-87.182,3.443,173.978,51.447,3.229,49.251,1.31,3651.0,TURTLE BEACH,0,,,,,,3651,,,,66.875,0.019789858487854785,-0.5011093356631298,0.7054324894514769,0.018559817908011356,-0.9196413502109705,0.20141609533137447,64.51881,18.739125762416496,1.835210970464135,0.06522151898734177
A,USD,STD,INDL,C,HAUP,2001-09-30,31748,HAUPPAUGE DIGITAL INC,19.0,2001,5.733,18.784,4.422,0.0,0.0,7.599,4.745,10.258,1.102,-1.837,-2.282,-1.837,50.91,11.793,0.143,8.899,1.05,3577.0,HAUPPAUGE DIGITAL,0,,,,,,3577,,,,0.0,-0.03608328422706738,-0.04482419956786486,0.0,0.002808878412885484,-0.12148637137989779,1.349914462429267,9.34395,-5.086526946107784,2.71028534923339,0.23541311754684838
I,USD,STD,INDL,C,ADST,2005-12-31,124934,ADSTAR INC,19.0,2005,1.991,6.874,1.338,0.022,0.0,2.26,0.579,-0.2,0.158,-0.08,-1.09,-0.08,5.239,3.61,0.053,18.182,2.23,7370.0,ADSTAR,0,,,,,,7370,,,,0.022,-0.015270089711777058,-0.2080549723229624,0.003200465522257783,0.0101164344340523,-0.15856851905731745,-0.08849557522123895,40.54586,-145.42366527830367,0.7621472214140239,0.19464649403549608
I,USD,STD,INDL,C,TCMIQ,2005-12-31,165744,TRIPLE CROWN MEDIA INC,19.0,2005,5.877,171.029,1.473,2.839,123.48,161.478,23.13,-7.192,1.54,11.694,4.417,11.694,53.823,1.452,2.166,5.129,12.25,2711.0,TRIPLE CROWN MEDIA,0,,,,,,2711,,,,126.319,0.21726771082994262,0.08206528807387176,0.7385823456840653,0.040243018783791315,0.025826029503768368,-0.0445385749142298,62.83024999999999,5.372862151530699,0.3147010156172345,0.008612574475673717
I,USD,STD,INDL,C,TRDO,2003-12-31,112004,INTRADO INC,14.0,2003,5.756,145.267,37.981,11.62,13.564,60.825,17.238,33.955,11.55,28.576,10.714,28.576,124.654,41.523,3.573,16.164,21.95,7374.0,INTRADO,0,,,,,,7374,,,,25.183999999999997,0.22924254336002053,0.08594990934907826,0.17336353060227028,0.028663340125467295,0.07375384636565772,0.5582408549116317,354.7998,12.416006438969765,0.8581026661251351,0.26145649046238995
A,USD,STD,INDL,C,GBX,2004-08-31,30463,GREENBRIER COS INC (THE),11.0,2004,127.268,508.753,13.195,23.815,101.333,369.464,141.251,,20.84,64.736,20.778,64.736,729.451,48.288,42.959,14.884,21.05,3743.0,GREENBRIER COS (THE),0,,,,,,3743,,,,125.148,0.08874619405552943,0.028484435554958453,0.2459897042376163,0.05889223539346714,0.04084103680961095,,313.3082,4.839783119130004,1.4338018645590298,0.025935964996766606
A,USD,STD,INDL,C,CPK,2010-12-31,2986,CHESAPEAKE UTILITIES CORP,11.0,2010,65.541,670.993,1.643,73.174,89.642,444.754,103.052,-60.413,20.758,73.348,26.056,73.348,427.546,,45.411,9.524,41.52,4923.0,CHESAPEAKE UTILITIES,0,,,,,,4923,,,,162.816,0.17155580919947797,0.0609431499768446,0.24264932719119273,0.10621313262198688,0.03883199973770218,-0.1358346411724234,395.43648,5.39123738888586,0.6371839944679005,0.0024486097470465414
A,USD,STD,INDL,C,OCSL,2011-09-30,180193,OAKTREE SPECIALTY LENDING CP,14.0,2011,13.362,1209.717,67.644,0.0,463.024,481.09,7.304,,0.0,80.784,30.207,80.784,125.165,,0.0,72.376,9.32,6797.0,OAKTREE SPECIALTY LENDING CP,0,,,,,,6797,,,,463.024,0.6454200455398874,0.24133743458634602,0.38275398295634433,0.0,0.024970302971686766,,674.5443200000001,8.349974252327193,0.10346634791442957,0.05591721038887608
I,USD,STD,INDL,C,SHLM,2015-08-31,9472,SCHULMAN (A.) INC,14.0,2015,305.385,2351.711,96.872,20.71,1045.349,1758.976,413.943,431.032,56.249,176.953,26.629,176.953,2392.225,245.451,42.587,29.292,34.33,2821.0,SCHULMAN (A ),0,,,,,,2821,,,,1066.059,0.07397004880393776,0.011131478017326966,0.45331207788712136,0.017802255222648375,0.011323245075606655,0.24504711832338813,1005.59436,5.682833068667952,1.0172274569451774,0.04119213627864989
A,USD,STD,INDL,C,PRGS,2016-11-30,24352,PROGRESS SOFTWARE CORP,14.0,2016,12.991,754.827,249.754,15.0,120.0,348.198,65.678,132.315,36.737,107.011,-55.726,107.011,405.341,256.62,5.786,48.537,29.57,7372.0,PROGRESS SOFTWARE,0,,,,,,7372,,,,135.0,0.2640024078491936,-0.13747930754599214,0.17884892829747742,0.014274401059848374,-0.07382618798744613,0.3799993107369945,1435.23909,13.41207062825317,0.536998544037243,0.3308758165778384
A,USD,STD,INDL,C,SAIA,2014-12-31,150481,SAIA INC,14.0,2014,42.388,686.445,4.367,9.138,73.897,319.539,146.702,59.157,59.022,144.699,51.991,144.699,1272.321,,97.75,24.872,55.36,4213.0,SAIA,0,,,,,,4213,,,,83.03500000000001,0.1137283751506106,0.040863115518803825,0.12096380627726913,0.07682809605437622,0.07573949843031852,0.18513233126472825,1376.91392,9.5157113732645,1.853492996525577,0.006361762413594679
I,USD,STD,INDL,C,SYNX.1,2007-09-30,15474,SYNERGX SYSTEMS INC,19.0,2007,2.466,11.043,0.253,0.021,2.139,5.456,6.466,6.662,0.225,-0.011,-0.546,-0.011,18.289,5.529,0.281,5.211,1.94,3669.0,SYNERGX SYSTEMS,0,,,,,,3669,,,,2.1599999999999997,-0.0006014544261577997,-0.02985401060746897,0.19559902200488996,0.01536442670457652,-0.049443086117902754,1.221041055718475,10.10934,-145.42366527830367,1.656162274744182,0.022910441003350542
I,USD,STD,INDL,C,HEES,2001-12-31,165856,H&E EQUIPMENT SERVICES INC,14.0,2001,41.026,288.451,4.322,181.714,14.618,257.345,37.819,,32.163,55.232,3.628,55.232,306.191,52.687,81.564,230.306,,5084.0,H&E EQUIPMENT SERVICES,0,,,,,,5084,,,,196.332,0.1803841393117368,0.011848813322403338,0.6806424661380962,0.26638274802329265,0.012577526165622584,,,5.4193478578814185,1.0615009135000397,0.01498348072982933
I,USD,STD,INDL,C,PRXL,2012-06-30,61600,PAREXEL INTERNATIONAL CORP,14.0,2012,50.783,1535.372,213.579,5.003,215.0,925.697,649.217,349.204,66.172,161.777,63.158,161.777,1618.234,262.902,74.403,60.147,28.23,8731.0,PAREXEL,0,,,,,,8731,,,,220.003,0.09997132676732784,0.03902896614457489,0.14328970438434463,0.045977899364368816,0.04113530792537574,0.37723358723210726,1697.94981,10.495619340202873,1.053968679902981,0.13910570207089878
A,USD,STD,INDL,C,SJM,2005-04-30,9777,SMUCKER (JM) CO,11.0,2004,105.29,2635.894,75.824,50.378,431.56,945.094,145.734,247.559,54.438,306.481,129.073,306.481,2043.877,407.839,87.576,58.54,49.62,2033.0,SMUCKER (JM) CO,0,,,,,,2033,,,,481.938,0.14995080428029672,0.06315106046009618,0.1828366391061249,0.04284797959955516,0.048967447097645056,0.261941140246367,2904.7547999999997,9.477764690143923,0.7754018181307747,0.028765951893361418
I,USD,STD,INDL,C,DSIIQ,2003-12-31,1902,DELSITE INC,19.0,2003,2.037,22.784,1.92,2.691,1.953,10.165,3.098,3.019,1.309,-0.071,-1.506,-0.071,29.103,11.677,1.393,10.382,4.12,2834.0,DELSITE,0,,,,,,2834,,,,4.644,-0.0024396110366628867,-0.05174724255231419,0.20382724719101125,0.04786448132494932,-0.06609901685393259,0.29699950811608467,42.77384,-145.42366527830367,1.2773437500000002,0.08426966292134831
I,USD,STD,INDL,C,3CHBD,2008-06-30,12378,CHAUS (BERNARD) INC,13.0,2008,6.844,27.75,0.061,7.023,0.0,17.3,14.189,5.876,1.272,-5.391,-7.678,-5.391,118.028,38.798,0.351,37.482,0.3,2330.0,CHAUS (BERNARD),0,,,,,,2330,,,,7.023,-0.045675602399430644,-0.06505236045684075,0.25308108108108107,0.002973870606974616,-0.27668468468468466,0.33965317919075144,11.2446,-2.0858096828046744,4.253261261261262,0.002198198198198198
I,USD,STD,INDL,C,TGI,2002-03-31,63876,TRIUMPH GROUP INC,11.0,2001,46.082,772.965,6.913,11.295,146.961,319.464,104.45,181.725,21.71,111.286,49.437,111.286,612.77,80.388,32.642,15.817,39.2,3728.0,TRIUMPH,0,,,,,,3728,,,,158.256,0.1816113713138698,0.08067790524993064,0.20473889503405715,0.0532695791243044,0.06395761774465855,0.5688434377582451,620.0264000000001,5.571468109196126,0.7927525825878273,0.008943483857613217
I,USD,STD,INDL,C,OME,2004-12-31,109084,OMEGA PROTEIN CORP,11.0,2004,2.529,190.162,32.757,1.661,15.943,40.495,14.13,73.137,10.1,15.575,3.202,15.575,119.645,9.933,22.907,24.845,8.6,2070.0,OMEGA PROTEIN,0,,,,,,2070,,,,17.604,0.13017677295332022,0.02676250574616574,0.09257370031867565,0.19145806343766977,0.01683827473417402,1.8060748240523523,213.66699999999997,13.718587479935794,0.6291740726328078,0.17225839021465905
A,USD,STD,INDL,C,ATCV,2009-09-30,147101,ATC VENTURES GROUP INC,19.0,2009,0.563,17.981,0.027,1.892,3.112,9.09,2.818,3.151,0.836,-1.756,-6.799,-1.756,10.282,4.038,0.22,6.072,0.62,3524.0,ATC VENTURES,0,,,,,,3524,,,,5.004,-0.17078389418401088,-0.6612526745769306,0.2782937545186585,0.02139661544446606,-0.37812135031422056,0.34664466446644665,3.76464,-2.143872437357631,0.5718258161392581,0.0015015850063956396
